ORDER_ID;ORDER_CLIENT;ITEM_NR;PRODUCT_ID;BU_QUANTITY;totalProductWeight;PRODUCT_NAME;LAYERS_NORM;QUANTITY_MAX;CAPACITY_LOAD_CLASS;BU_QUANTITY_WEIGHT;LAYER_HEIGHT;NORMATIVELUWEIGHT
3368772;196966;431386;431386;12;42.504;Product_00317;9;54;5;3.542;215;192.091
3368772;196966;482412;482412;18;64.818;Product_00322;9;54;5;3.601;215;194.5
3368772;196966;482413;482413;48;171.84;Product_00326;9;54;5;3.58;215;193.35
3368772;196966;482414;482414;24;86.976;Product_00320;9;54;5;3.624;215;195.72
3368772;196966;482816;482816;24;82.8;Product_00327;8;64;5;3.45;225;221.42
3370673;179590;482066;482066;6;20.964;Product_00315;9;54;5;3.494;215;189.499
3370673;179590;482067;482067;6;30.54;Product_00318;6;36;5;5.09;280;184.15
3370673;179590;482414;482414;6;21.744;Product_00320;9;54;5;3.624;215;195.72
3370673;179590;482415;482415;6;30.528;Product_00324;6;36;5;5.088;280;183.963
3370673;179590;482522;482522;8;28.256;Product_00313;8;64;5;3.532;225;226.06
3370673;179590;539859;539859;16;150.864;Product_00267;7;56;4;9.429;240;528.06
3370673;179590;541320;541320;18;174.402;Product_00260;7;42;4;9.689;230;406.94
3370673;179590;545664;545664;60;304.02;Product_00262;8;96;4;5.067;200;487.46
3367427;194183;197;197;24;313.968;Product_00443;5;60;1;13.082;218;784.96
3367427;194183;209;209;33;321.651;Product_00453;7;77;2;9.747;197;750.58
3367427;194183;399307;399307;95;616.835;Product_00311;5;95;4;6.493;250;616.92
3367427;194183;399308;399308;95;619.59;Product_00308;5;95;4;6.522;250;619.6
3367427;194183;399510;399510;95;618.45;Product_00296;5;95;4;6.51;250;618.48
3367427;194183;409859;409859;95;619.875;Product_00299;5;95;4;6.525;250;619.89
3367427;194183;427569;427569;13;174.304;Product_00464;5;65;0;13.408;248;871.52
3367427;194183;432258;432258;33;324.423;Product_00463;7;77;2;9.831;197;757.03
3367427;194183;504347;504347;77;761.53;Product_00439;7;77;2;9.89;197;762.18
3367427;194183;545614;545614;32;407.456;Product_00448;4;64;3;12.733;340;814.95
3367427;194183;545615;545615;32;410.784;Product_00455;4;64;3;12.837;340;821.57
3367427;194183;545616;545616;32;406.976;Product_00432;4;64;3;12.718;340;814
3367427;194183;545619;545619;32;406.592;Product_00437;4;64;3;12.706;340;813.19
3367427;194183;545620;545620;32;403.808;Product_00608;4;64;3;12.619;340;807.63
3367427;194183;545621;545621;32;408;Product_00470;4;64;3;12.75;340;816
3369834;189978;94075;94075;16;96.688;Product_00496;9;144;4;6.043;125;870.26
3369834;189978;399308;399308;38;247.836;Product_00308;5;95;4;6.522;250;619.6
3369834;189978;406748;406748;16;97.456;Product_00516;9;144;4;6.091;125;866.304
3369834;189978;409859;409859;38;247.95;Product_00299;5;95;4;6.525;250;619.89
3369632;195560;195;195;48;618.24;Product_00428;5;60;1;12.88;218;772.82
3369632;195560;197;197;36;470.952;Product_00443;5;60;1;13.082;218;784.96
3369632;195560;198;198;24;312.528;Product_00467;5;60;1;13.022;218;781.34
3369632;195560;13945;13945;60;788.22;Product_00452;5;60;1;13.137;218;788.24
3369632;195560;436813;436813;12;154.56;Product_00607;5;60;1;12.88;218;772.82
3369632;195560;436816;436816;12;154.56;Product_00435;5;60;1;12.88;218;772.82
3369256;192210;514691;514691;1100;3703.7;Product_00039;10;240;2;3.367;135;808.19
3368097;194182;469283;469283;459;1551.42;Product_00532;14;238;0;3.38;80;804.44
3368097;194182;469286;469286;209;835.164;Product_00183;11;209;0;3.996;97;835.164
3368097;194182;469613;469613;240;885.12;Product_00162;10;240;0;3.688;112;885.12
3368097;194182;469628;469628;459;1551.42;Product_00527;14;238;0;3.38;80;804.44
3368097;194182;469890;469890;24;175.104;Product_00181;10;120;0;7.296;145;875.52
3368097;194182;469894;469894;24;176.64;Product_00182;10;120;0;7.36;145;883.2
3368097;194182;469936;469936;72;244.8;Product_00191;14;252;0;3.4;84;858.816
3368097;194182;469940;469940;18;60.336;Product_00138;14;252;0;3.352;84;844.704
3368097;194182;469946;469946;72;242.496;Product_00193;14;252;1;3.368;84;858.816
3368097;194182;469952;469952;96;370.944;Product_00199;10;240;1;3.864;112;927.36
3368097;194182;469999;469999;120;444.48;Product_00160;10;240;0;3.704;112;888.96
3368097;194182;509882;509882;125;828.75;Product_00542;5;120;0;6.63;205;798.54
3368097;194182;543128;543128;75;458.55;Product_00082;5;75;2;6.114;239;458.55
3368097;194182;543135;543135;168;499.968;Product_00069;7;196;0;2.976;176;583.296
3366339;10771;469201;469201;40;148.16;Product_00159;10;240;0;3.704;112;888.96
3366339;10771;469278;469278;504;3453.408;Product_00086;7;126;1;6.852;170;863.352
3366339;10771;469467;469467;50;239.4;Product_00560;7;175;0;4.788;172;837.9
3366339;10771;469469;469469;134;640.788;Product_00566;7;175;1;4.782;172;836.85
3366339;10771;469484;469484;10;37.12;Product_00150;10;240;0;3.712;112;890.88
3366339;10771;469611;469611;20;74.08;Product_00153;10;240;0;3.704;112;888.96
3366339;10771;469621;469621;5;21.9;Product_00161;9;189;1;4.38;135;827.82
3366339;10771;469640;469640;34;162.18;Product_00561;7;175;0;4.77;172;834.75
3366339;10771;469643;469643;200;950.4;Product_00210;7;175;1;4.752;172;831.6
3366339;10771;469791;469791;50;238.5;Product_00207;7;175;0;4.77;172;834.75
3366339;10771;469953;469953;10;38;Product_00200;10;200;0;3.8;114;760
3366339;10771;469998;469998;80;296.96;Product_00158;10;240;0;3.712;112;890.88
3366339;10771;470016;470016;5;21.9;Product_00152;9;189;1;4.38;135;827.82
3366339;10771;470554;470554;50;185.2;Product_00165;10;240;0;3.704;112;888.96
3366339;10771;482171;482171;4;28.8;Product_00175;10;120;0;7.2;145;864
3366339;10771;501601;501601;10;62;Product_00173;10;120;0;6.2;120;744
3366339;10771;501602;501602;5;31;Product_00172;10;120;0;6.2;120;744
3366339;10771;541662;541662;30;113.04;Product_00166;10;200;0;3.768;112;753.6
3366339;10771;541664;541664;20;75.36;Product_00154;10;200;0;3.768;112;753.6
3366339;10771;541665;541665;30;113.04;Product_00163;10;200;0;3.768;112;753.6
3366339;10771;548699;548699;20;90.08;Product_00205;8;160;0;4.504;150;720.64
3366339;10771;548700;548700;20;90.08;Product_00206;8;160;0;4.504;150;720.64
3367888;151681;479466;479466;204;1219.92;Product_00533;9;153;0;5.98;135;914.94
3367888;151681;541885;541885;1092;6814.08;Product_00534;5;70;0;6.24;200;436.8
3367400;197063;469201;469201;24;88.896;Product_00159;10;240;0;3.704;112;888.96
3367400;197063;469240;469240;27;85.968;Product_00141;10;270;1;3.184;113;859.68
3367400;197063;469269;469269;27;88.776;Product_00169;10;270;0;3.288;113;887.76
3367400;197063;469468;469468;25;118.8;Product_00563;7;175;0;4.752;172;831.6
3367400;197063;469480;469480;24;88.512;Product_00156;10;240;0;3.688;112;885.12
3367400;197063;469484;469484;24;89.088;Product_00150;10;240;0;3.712;112;890.88
3367400;197063;469611;469611;24;88.896;Product_00153;10;240;0;3.704;112;888.96
3367400;197063;469615;469615;36;122.4;Product_00189;14;252;0;3.4;84;858.816
3367400;197063;469650;469650;19;71.592;Product_00083;11;209;0;3.768;99;787.512
3367400;197063;469763;469763;27;88.776;Product_00168;10;270;0;3.288;113;887.76
3367400;197063;469936;469936;18;61.2;Product_00191;14;252;0;3.4;84;858.816
3367400;197063;469945;469945;18;61.344;Product_00187;14;252;1;3.408;84;858.816
3367400;197063;469950;469950;21;91.98;Product_00164;9;189;1;4.38;135;827.82
3367400;197063;469998;469998;48;178.176;Product_00158;10;240;0;3.712;112;890.88
3367400;197063;470006;470006;36;122.688;Product_00188;14;252;1;3.408;84;858.816
3367400;197063;470346;470346;24;89.28;Product_00149;10;240;0;3.72;112;892.8
3367400;197063;528960;528960;32;101.76;Product_00085;14;224;0;3.18;80;712.32
3367400;197063;531494;531494;100;602.6;Product_00196;5;125;1;6.026;223;753.3
3367400;197063;541887;541887;19;94.24;Product_00071;7;133;0;4.96;178;659.68
3367399;196314;469283;469283;17;57.46;Product_00532;14;238;0;3.38;80;804.44
3367399;196314;469628;469628;51;172.38;Product_00527;14;238;0;3.38;80;804.44
3367399;196314;469629;469629;16;132.48;Product_00531;6;96;0;8.28;165;794.88
3367399;196314;469630;469630;16;131.808;Product_00535;6;96;0;8.238;165;790.848
3367399;196314;469635;469635;96;802.944;Product_00536;6;96;1;8.364;165;802.944
3367399;196314;542346;542346;19;73.872;Product_00529;7;133;0;3.888;145;517.104
3367945;165083;469201;469201;24;88.896;Product_00159;10;240;0;3.704;112;888.96
3367945;165083;469467;469467;25;119.7;Product_00560;7;175;0;4.788;172;837.9
3367945;165083;469480;469480;24;88.512;Product_00156;10;240;0;3.688;112;885.12
3367945;165083;469611;469611;24;88.896;Product_00153;10;240;0;3.704;112;888.96
3367945;165083;469613;469613;96;354.048;Product_00162;10;240;0;3.688;112;885.12
3367945;165083;469643;469643;25;118.8;Product_00210;7;175;1;4.752;172;831.6
3367945;165083;469898;469898;12;76.32;Product_00201;10;120;1;6.36;90;763.2
3367945;165083;469948;469948;20;74.08;Product_00157;10;240;0;3.704;112;888.96
3367945;165083;469952;469952;24;92.736;Product_00199;10;240;1;3.864;112;927.36
3367945;165083;469998;469998;60;222.72;Product_00158;10;240;0;3.712;112;890.88
3367945;165083;470554;470554;24;88.896;Product_00165;10;240;0;3.704;112;888.96
3367945;165083;470932;470932;17;99.246;Product_00051;7;119;0;5.838;150;694.77
3367945;165083;513017;513017;27;88.776;Product_00140;10;270;0;3.288;115;887.76
3368349;195735;543122;543122;108;517.32;Product_00219;4;144;2;4.79;275;689.76
3368349;195735;547051;547051;36;172.44;Product_00568;4;144;2;4.79;275;689.76
3368349;195735;547052;547052;36;172.44;Product_00230;4;144;2;4.79;275;689.76
3368349;195735;547053;547053;36;172.44;Product_00212;4;144;2;4.79;275;689.76
3367372;195504;469235;469235;27;85.968;Product_00139;10;270;1;3.184;113;859.68
3367372;195504;469237;469237;27;85.968;Product_00147;10;270;1;3.184;113;859.68
3367372;195504;469621;469621;21;91.98;Product_00161;9;189;1;4.38;135;827.82
3367372;195504;469898;469898;12;76.32;Product_00201;10;120;1;6.36;90;763.2
3367372;195504;469906;469906;12;67.248;Product_00197;12;144;1;5.604;110;806.976
3367372;195504;469946;469946;18;60.624;Product_00193;14;252;1;3.368;84;858.816
3367372;195504;469952;469952;24;92.736;Product_00199;10;240;1;3.864;112;927.36
3367372;195504;470823;470823;30;94.2;Product_00184;17;255;0;3.14;72;800.7
3367372;195504;501602;501602;12;74.4;Product_00172;10;120;0;6.2;120;744
3367372;195504;513018;513018;27;88.776;Product_00142;10;270;0;3.288;115;887.76
3367372;195504;528960;528960;16;50.88;Product_00085;14;224;0;3.18;80;712.32
3367498;11513;469230;469230;10;31.84;Product_00145;10;270;1;3.184;113;859.68
3367498;11513;469237;469237;10;31.84;Product_00147;10;270;1;3.184;113;859.68
3367498;11513;469269;469269;10;32.88;Product_00169;10;270;0;3.288;113;887.76
3367498;11513;469278;469278;10;68.52;Product_00086;7;126;1;6.852;170;863.352
3367498;11513;469283;469283;10;33.8;Product_00532;14;238;0;3.38;80;804.44
3367498;11513;469286;469286;38;151.848;Product_00183;11;209;0;3.996;97;835.164
3367498;11513;469467;469467;20;95.76;Product_00560;7;175;0;4.788;172;837.9
3367498;11513;469469;469469;20;95.64;Product_00566;7;175;1;4.782;172;836.85
3367498;11513;469615;469615;5;17;Product_00189;14;252;0;3.4;84;858.816
3367498;11513;469619;469619;5;21.9;Product_00155;9;189;1;4.38;135;827.82
3367498;11513;469621;469621;10;43.8;Product_00161;9;189;1;4.38;135;827.82
3367498;11513;469628;469628;10;33.8;Product_00527;14;238;0;3.38;80;804.44
3367498;11513;469640;469640;20;95.4;Product_00561;7;175;0;4.77;172;834.75
3367498;11513;469643;469643;20;95.04;Product_00210;7;175;1;4.752;172;831.6
3367498;11513;469763;469763;5;16.44;Product_00168;10;270;0;3.288;113;887.76
3367498;11513;469791;469791;10;47.7;Product_00207;7;175;0;4.77;172;834.75
3367498;11513;469842;469842;10;42;Product_00559;9;189;0;4.2;136;793.8
3367498;11513;469844;469844;10;42;Product_00558;9;189;0;4.2;136;793.8
3367498;11513;469849;469849;10;42;Product_00565;9;189;0;4.2;136;793.8
3367498;11513;469902;469902;12;67.104;Product_00198;12;144;0;5.592;110;805.248
3367498;11513;469945;469945;5;17.04;Product_00187;14;252;1;3.408;84;858.816
3367498;11513;469946;469946;10;33.68;Product_00193;14;252;1;3.368;84;858.816
3367498;11513;469947;469947;10;34.32;Product_00194;14;252;1;3.432;84;858.816
3367498;11513;469950;469950;10;43.8;Product_00164;9;189;1;4.38;135;827.82
3367498;11513;469952;469952;15;57.96;Product_00199;10;240;1;3.864;112;927.36
3367498;11513;469995;469995;10;37.12;Product_00151;10;240;0;3.712;112;890.88
3367498;11513;469998;469998;10;37.12;Product_00158;10;240;0;3.712;112;890.88
3367498;11513;470016;470016;5;21.9;Product_00152;9;189;1;4.38;135;827.82
3367498;11513;470823;470823;20;62.8;Product_00184;17;255;0;3.14;72;800.7
3367498;11513;470881;470881;6;47.736;Product_00202;7;112;0;7.956;165;891.072
3367498;11513;479026;479026;6;49.428;Product_00170;7;112;0;8.238;165;922.656
3367498;11513;479466;479466;5;29.9;Product_00533;9;153;0;5.98;135;914.94
3367498;11513;482172;482172;6;47.772;Product_00174;7;112;0;7.962;165;891.744
3367498;11513;483497;483497;5;60.8;Product_00195;6;72;4;12.16;225;875.52
3367498;11513;501601;501601;10;62;Product_00173;10;120;0;6.2;120;744
3367498;11513;501602;501602;10;62;Product_00172;10;120;0;6.2;120;744
3367498;11513;509882;509882;125;828.75;Product_00542;5;120;0;6.63;205;798.54
3367498;11513;509883;509883;15;97.2;Product_00543;5;125;1;6.48;205;810
3367498;11513;511946;511946;10;29.5;Product_00087;7;252;0;2.95;170;743.4
3367498;11513;511947;511947;10;28.3;Product_00088;7;252;0;2.83;170;713.16
3367498;11513;513017;513017;10;32.88;Product_00140;10;270;0;3.288;115;887.76
3367498;11513;541884;541884;10;62.4;Product_00530;5;70;0;6.24;200;436.8
3367498;11513;543127;543127;5;30.57;Product_00075;5;75;2;6.114;239;458.55
3367498;11513;543128;543128;5;30.57;Product_00082;5;75;2;6.114;239;458.55
3367402;185680;469467;469467;25;119.7;Product_00560;7;175;0;4.788;172;837.9
3367402;185680;469952;469952;24;92.736;Product_00199;10;240;1;3.864;112;927.36
3367402;185680;499489;499489;12;120;Product_00061;7;84;0;10;169;840
3367402;185680;501582;501582;84;827.4;Product_00063;7;84;1;9.85;169;827.225
3367402;185680;501679;501679;12;121.92;Product_00064;7;84;0;10.16;169;853.44
3369866;501;413582;413582;75;444.6;Product_00106;5;125;3;5.928;270;741
3369866;501;413583;413583;75;444.6;Product_00124;5;125;3;5.928;276;741
3369866;501;413585;413585;75;444.6;Product_00127;5;125;3;5.928;276;741
3369866;501;413586;413586;50;296.4;Product_00129;5;125;3;5.928;276;741
3369866;501;413587;413587;50;297.8;Product_00131;5;125;3;5.956;276;744.51
3369866;501;413589;413589;50;296.4;Product_00132;5;125;3;5.928;276;741
3369707;192628;413582;413582;250;1482;Product_00106;5;125;3;5.928;270;741
3369707;192628;413583;413583;250;1482;Product_00124;5;125;3;5.928;276;741
3369707;192628;413585;413585;250;1482;Product_00127;5;125;3;5.928;276;741
3369707;192628;413586;413586;125;741;Product_00129;5;125;3;5.928;276;741
3369707;192628;413587;413587;250;1489;Product_00131;5;125;3;5.956;276;744.51
3369707;192628;413589;413589;325;1926.6;Product_00132;5;125;3;5.928;276;741
3369709;192628;430962;430962;344;450.64;Product_00102;8;344;4;1.31;161;450.93
3369709;192628;430963;430963;172;230.48;Product_00104;8;344;4;1.34;161;461.13
3369709;192628;430964;430964;172;234.78;Product_00105;8;344;4;1.365;161;469.73
3369709;192628;459330;459330;344;455.112;Product_00103;8;344;4;1.323;161;455.18
3369811;189978;413582;413582;75;444.6;Product_00106;5;125;3;5.928;270;741
3369811;189978;413585;413585;50;296.4;Product_00127;5;125;3;5.928;276;741
3369811;189978;413587;413587;125;744.5;Product_00131;5;125;3;5.956;276;744.51
3369811;189978;413589;413589;75;444.6;Product_00132;5;125;3;5.928;276;741
3368155;170570;114623;114623;18;42.66;Product_00053;10;180;5;2.37;173;427.2
3368155;170570;114625;114625;18;42.66;Product_00538;10;180;5;2.37;173;427.2
3368155;170570;117125;117125;18;42.66;Product_00056;10;180;5;2.37;173;427.2
3369613;192628;413581;413581;250;1491;Product_00126;5;125;3;5.964;276;745
3369613;192628;413586;413586;125;741;Product_00129;5;125;3;5.928;276;741
3369613;192628;413587;413587;125;744.5;Product_00131;5;125;3;5.956;276;744.51
3369613;192628;413589;413589;25;148.2;Product_00132;5;125;3;5.928;276;741
3369829;189978;407458;407458;380;2446.82;Product_00303;5;95;4;6.439;250;611.78
3369829;189978;545455;545455;570;3625.2;Product_00302;5;95;4;6.36;230;604.2
3369829;189978;547467;547467;96;321.888;Product_00388;10;240;2;3.353;135;805
3369829;189978;547470;547470;96;321.888;Product_00394;10;240;2;3.353;135;805
3369727;161355;96718;96718;152;987.544;Product_00427;6;114;4;6.497;220;740.69
3369727;161355;96719;96719;152;993.624;Product_00450;6;114;4;6.537;220;745.272
3369727;161355;96720;96720;152;987.24;Product_00441;6;114;4;6.495;220;740.53
3369727;161355;96722;96722;152;991.496;Product_00466;6;114;4;6.523;220;743.7
3369727;161355;399308;399308;133;867.426;Product_00308;5;95;4;6.522;250;619.6
3369727;161355;421063;421063;21;86.226;Product_00122;7;147;4;4.106;183;604.082
3369727;161355;421064;421064;42;168.462;Product_00101;7;147;4;4.011;183;589.7
3369727;161355;458833;458833;76;494.532;Product_00462;6;114;4;6.507;220;741.83
3369727;161355;501763;501763;24;161.328;Product_00384;10;120;2;6.722;135;806.64
3369727;161355;545614;545614;48;611.184;Product_00448;4;64;3;12.733;340;814.95
3369727;161355;545615;545615;48;616.176;Product_00455;4;64;3;12.837;340;821.57
3369727;161355;545621;545621;16;204;Product_00470;4;64;3;12.75;340;816
3370460;169816;207;207;77;753.676;Product_00468;7;77;2;9.788;197;753.71
3370460;169816;94076;94076;144;866.304;Product_00501;9;144;4;6.016;125;866.304
3370460;169816;96722;96722;114;743.622;Product_00466;6;114;4;6.523;220;743.7
3370460;169816;105920;105920;130;1739.53;Product_00457;5;65;0;13.381;248;869.8
3370460;169816;106310;106310;65;865.02;Product_00477;5;65;0;13.308;248;865.02
3370460;169816;116455;116455;120;652.32;Product_00114;6;120;4;5.436;225;619.704
3370460;169816;392962;392962;64;842.112;Product_00621;4;64;1;13.158;270;843.937
3370460;169816;413761;413761;128;836.736;Product_00613;4;128;1;6.537;270;836.851
3370460;169816;430964;430964;129;176.085;Product_00105;8;344;4;1.365;161;469.73
3370460;169816;432258;432258;22;216.282;Product_00463;7;77;2;9.831;197;757.03
3370460;169816;496265;496265;48;160.944;Product_00393;10;240;2;3.353;135;805
3370460;169816;506262;506262;58;381.466;Product_00481;5;145;1;6.577;268;953.673
3370460;169816;515802;515802;76;506.464;Product_00305;5;95;4;6.664;236;633.089
3370460;169816;515803;515803;76;490.048;Product_00306;5;95;4;6.448;236;614.49
3370460;169816;532958;532958;38;251.636;Product_00119;6;114;4;6.622;250;754.956
3370460;169816;541407;541407;63;411.642;Product_00043;5;105;3;6.534;265;686.07
3370460;169816;541409;541409;42;274.428;Product_00046;5;105;3;6.534;265;686.071
3370460;169816;541410;541410;21;137.214;Product_00047;5;105;3;6.534;265;686.071
3370460;169816;541411;541411;42;274.428;Product_00048;5;105;3;6.534;265;686.07
3370460;169816;542808;542808;36;172.44;Product_00217;4;144;2;4.79;275;689.76
3370460;169816;542812;542812;36;172.44;Product_00220;4;144;2;4.79;275;689.76
3370460;169816;542820;542820;36;172.44;Product_00223;4;144;2;4.79;275;689.76
3370460;169816;543344;543344;117;636.363;Product_00135;6;78;4;5.439;170;424.25
3370460;169816;543641;543641;19;100.339;Product_00407;6;114;4;5.281;200;602.14
3370460;169816;545618;545618;64;815.232;Product_00434;4;64;3;12.738;340;815.25
3368812;14854;440108;440108;171;1113.21;Product_00298;5;95;4;6.51;250;618.48
3367460;165262;94080;94080;64;385.024;Product_00511;9;144;4;6.016;125;866.304
3367460;165262;116455;116455;240;1304.64;Product_00114;6;120;4;5.436;225;619.704
3367460;165262;399307;399307;190;1233.67;Product_00311;5;95;4;6.493;250;616.92
3367460;165262;406558;406558;88;872.432;Product_00125;8;88;2;9.914;173;872.51
3367460;165262;413581;413581;250;1491;Product_00126;5;125;3;5.964;276;745
3367460;165262;430964;430964;129;176.085;Product_00105;8;344;4;1.365;161;469.73
3367460;165262;433786;433786;168;1595.664;Product_00312;4;84;3;9.498;340;799.52
3367460;165262;435100;435100;147;593.88;Product_00099;7;147;4;4.04;189;593.88
3367460;165262;458833;458833;228;1483.596;Product_00462;6;114;4;6.507;220;741.83
3367460;165262;501869;501869;147;603.582;Product_00121;7;147;4;4.106;183;604.082
3367460;165262;506328;506328;196;789.88;Product_00492;7;196;4;4.03;173;789.97
3367460;165262;541409;541409;105;686.07;Product_00046;5;105;3;6.534;265;686.071
3367460;165262;541796;541796;114;740.658;Product_00438;6;114;4;6.497;220;740.69
3367460;165262;542008;542008;120;639.72;Product_00611;6;120;4;5.331;217;639.75
3367460;165262;543343;543343;234;1257.048;Product_00134;6;78;4;5.372;170;419.07
3369806;159623;116453;116453;120;652.32;Product_00112;6;120;4;5.436;225;619.704
3369806;159623;116454;116454;480;2609.28;Product_00113;6;120;4;5.436;225;619.704
3369806;159623;116455;116455;480;2609.28;Product_00114;6;120;4;5.436;225;619.704
3369806;159623;416450;416450;660;3587.76;Product_00115;6;120;4;5.436;225;619.704
3369806;159623;416451;416451;600;3249.6;Product_00116;6;120;4;5.416;225;649.92
3369398;187511;416289;416289;147;594.762;Product_00097;7;147;4;4.046;183;594.87
3369398;187511;416290;416290;84;338.436;Product_00098;7;147;4;4.029;183;592.4
3369398;187511;416292;416292;147;592.998;Product_00100;7;147;4;4.034;183;593
3369398;187511;421063;421063;21;86.226;Product_00122;7;147;4;4.106;183;604.082
3369398;187511;421064;421064;63;252.693;Product_00101;7;147;4;4.011;183;589.7
3369398;187511;435100;435100;147;593.88;Product_00099;7;147;4;4.04;189;593.88
3369398;187511;501869;501869;63;258.678;Product_00121;7;147;4;4.106;183;604.082
3369398;187511;501870;501870;21;86.226;Product_00555;7;147;4;4.106;183;604.082
3369398;187511;516020;516020;42;172.452;Product_00123;7;147;4;4.106;183;604.082
3369389;21217;106243;106243;13;171.769;Product_00421;5;65;0;13.213;248;858.89
3369389;21217;106245;106245;26;346.684;Product_00459;5;65;0;13.334;248;866.72
3369389;21217;106310;106310;13;173.004;Product_00477;5;65;0;13.308;248;865.02
3369389;21217;406558;406558;11;109.054;Product_00125;8;88;2;9.914;173;872.51
3369389;21217;406748;406748;16;97.456;Product_00516;9;144;4;6.091;125;866.304
3369389;21217;427569;427569;13;174.304;Product_00464;5;65;0;13.408;248;871.52
3369389;21217;428546;428546;32;211.296;Product_00623;4;128;1;6.603;270;845.184
3369389;21217;432257;432257;11;108.251;Product_00426;7;77;2;9.841;197;757.83
3369389;21217;432258;432258;11;108.141;Product_00463;7;77;2;9.831;197;757.03
3369389;21217;443010;443010;33;372.075;Product_00592;6;66;5;11.275;230;744.17
3369389;21217;443011;443011;33;369.171;Product_00591;6;66;5;11.187;230;738.36
3369389;21217;448860;448860;25;147.525;Product_00385;5;125;4;5.901;286;737.72
3369389;21217;478343;478343;32;209.888;Product_00612;4;128;1;6.559;270;839.597
3369389;21217;506381;506381;28;113.624;Product_00507;7;196;4;4.058;173;795.53
3369389;21217;516793;516793;13;173.953;Product_00603;5;65;0;13.381;248;869.8
3369389;21217;529475;529475;32;211.296;Product_00624;4;128;1;6.603;270;845.184
3369389;21217;541612;541612;11;123.057;Product_00590;6;66;5;11.187;230;738.36
3369389;21217;541991;541991;11;108.79;Product_00425;7;77;2;9.89;197;762.18
3369389;21217;543343;543343;26;139.672;Product_00134;6;78;4;5.372;170;419.07
3369389;21217;545541;545541;16;183.76;Product_00484;4;64;1;11.485;257;735.07
3369389;21217;545614;545614;16;203.728;Product_00448;4;64;3;12.733;340;814.95
3369588;530;14558;14558;120;776.16;Product_00454;5;120;1;6.468;210;776.22
3369588;530;96719;96719;114;745.218;Product_00450;6;114;4;6.537;220;745.272
3369588;530;96720;96720;114;740.43;Product_00441;6;114;4;6.495;220;740.53
3369588;530;107064;107064;25;165.075;Product_00458;5;125;0;6.603;252;825.45
3369588;530;107070;107070;25;165.3;Product_00422;5;125;0;6.612;252;826.52
3369588;530;399308;399308;19;123.918;Product_00308;5;95;4;6.522;250;619.6
3369588;530;407458;407458;19;122.341;Product_00303;5;95;4;6.439;250;611.78
3369588;530;409859;409859;19;123.975;Product_00299;5;95;4;6.525;250;619.89
3369588;530;483257;483257;24;78.936;Product_00390;10;240;2;3.289;135;789.43
3369588;530;496263;496263;24;80.472;Product_00387;10;240;2;3.353;135;805
3368385;195383;105696;105696;20;267.28;Product_00475;5;65;0;13.364;248;868.71
3368385;195383;105920;105920;20;267.62;Product_00457;5;65;0;13.381;248;869.8
3368385;195383;106243;106243;15;198.195;Product_00421;5;65;0;13.213;248;858.89
3368385;195383;106245;106245;20;266.68;Product_00459;5;65;0;13.334;248;866.72
3368385;195383;106310;106310;15;199.62;Product_00477;5;65;0;13.308;248;865.02
3368385;195383;416289;416289;10;40.46;Product_00097;7;147;4;4.046;183;594.87
3368385;195383;416290;416290;10;40.29;Product_00098;7;147;4;4.029;183;592.4
3368385;195383;416292;416292;10;40.34;Product_00100;7;147;4;4.034;183;593
3368385;195383;421064;421064;10;40.11;Product_00101;7;147;4;4.011;183;589.7
3368385;195383;427569;427569;20;268.16;Product_00464;5;65;0;13.408;248;871.52
3368385;195383;435100;435100;10;40.4;Product_00099;7;147;4;4.04;189;593.88
3368385;195383;543343;543343;15;80.58;Product_00134;6;78;4;5.372;170;419.07
3368385;195383;543344;543344;15;81.585;Product_00135;6;78;4;5.439;170;424.25
3368385;195383;543345;543345;15;80.88;Product_00133;6;78;4;5.392;170;420.65
3370345;2660;197;197;120;1569.84;Product_00443;5;60;1;13.082;218;784.96
3370345;2660;13945;13945;120;1576.44;Product_00452;5;60;1;13.137;218;788.24
3370345;2660;20509;20509;12;78.456;Product_00616;4;128;1;6.538;270;836.91
3370345;2660;22333;22333;6;39.354;Product_00474;4;128;1;6.559;270;839.597
3370345;2660;96720;96720;12;77.94;Product_00441;6;114;4;6.495;220;740.53
3370345;2660;105696;105696;6;80.184;Product_00475;5;65;0;13.364;248;868.71
3370345;2660;105920;105920;12;160.572;Product_00457;5;65;0;13.381;248;869.8
3370345;2660;106243;106243;12;158.556;Product_00421;5;65;0;13.213;248;858.89
3370345;2660;106245;106245;12;160.008;Product_00459;5;65;0;13.334;248;866.72
3370345;2660;106310;106310;12;159.696;Product_00477;5;65;0;13.308;248;865.02
3370345;2660;116453;116453;12;65.232;Product_00112;6;120;4;5.436;225;619.704
3370345;2660;399307;399307;12;77.916;Product_00311;5;95;4;6.493;250;616.92
3370345;2660;399308;399308;12;78.264;Product_00308;5;95;4;6.522;250;619.6
3370345;2660;399510;399510;24;156.24;Product_00296;5;95;4;6.51;250;618.48
3370345;2660;406748;406748;20;121.82;Product_00516;9;144;4;6.091;125;866.304
3370345;2660;413589;413589;6;35.568;Product_00132;5;125;3;5.928;276;741
3370345;2660;416289;416289;24;97.104;Product_00097;7;147;4;4.046;183;594.87
3370345;2660;416290;416290;24;96.696;Product_00098;7;147;4;4.029;183;592.4
